id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
292,2017-05-03 13:56:16.154718+00:00,"[4, 2, 3, 1]",2,1,163,188,351,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19]","id: 283, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
297,2017-05-03 14:02:42.419175+00:00,"[4, 3, 1, 2]",2,3,103,29,132,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 284, experienced: True, age: 45","id: 2, title: Building geometry and metadata",45,2
302,2017-05-03 14:47:23.209489+00:00,"[4, 3, 2, 1]",2,2,74,25,99,4,3,7,"[15, 18, 19, 20]","[15, 17, 18]","id: 292, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
313,2017-05-03 15:14:23.432081+00:00,"[4, 3, 1, 2]",2,3,50,28,78,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 296, experienced: True, age: 43","id: 2, title: Building geometry and metadata",43,2
315,2017-05-03 15:17:16.298134+00:00,"[4, 1, 2, 3]",2,2,90,52,142,4,4,8,"[10, 11, 12, 14]","[9, 12, 13, 14]","id: 298, experienced: True, age: 31","id: 2, title: Building geometry and metadata",31,2
324,2017-05-03 16:11:03.600636+00:00,"[4, 2, 1, 3]",2,1,204,84,288,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 306, experienced: True, age: 46","id: 2, title: Building geometry and metadata",46,2
335,2017-05-03 17:34:37.886723+00:00,"[4, 3, 2, 1]",2,2,127,80,207,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 333, experienced: True, age: 27","id: 2, title: Building geometry and metadata",27,2
343,2017-05-03 17:50:31.213552+00:00,"[4, 2, 1, 3]",2,1,103,115,218,3,4,7,"[10, 12, 14]","[9, 10, 13, 14]","id: 340, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
346,2017-05-03 17:58:07.767884+00:00,"[4, 3, 1, 2]",2,3,146,163,309,5,4,9,"[2, 3, 4, 5, 6]","[1, 4, 5, 6]","id: 341, experienced: True, age: 47","id: 2, title: Building geometry and metadata",47,2
352,2017-05-03 18:36:50.114609+00:00,"[4, 3, 2, 1]",2,2,65,38,103,4,6,10,"[9, 10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 350, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
355,2017-05-03 18:44:34.282617+00:00,"[4, 3, 2, 1]",2,2,119,42,161,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 351, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
362,2017-05-03 19:04:05.081724+00:00,"[4, 1, 3, 2]",2,3,96,53,149,4,3,7,"[10, 11, 12, 13]","[11, 12, 14]","id: 355, experienced: True, age: 29","id: 2, title: Building geometry and metadata",29,2
367,2017-05-03 19:15:44.801740+00:00,"[4, 3, 2, 1]",2,2,113,63,176,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 358, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
375,2017-05-03 19:51:17.098236+00:00,"[4, 1, 2, 3]",2,2,68,32,100,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 368, experienced: True, age: 26","id: 2, title: Building geometry and metadata",26,2
382,2017-05-03 20:19:02.342805+00:00,"[4, 1, 3, 2]",2,3,58,58,116,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 373, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
385,2017-05-03 20:36:14.128839+00:00,"[4, 1, 2, 3]",2,2,151,78,229,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 6]","id: 380, experienced: True, age: 38","id: 2, title: Building geometry and metadata",38,2
394,2017-05-03 21:11:44.257684+00:00,"[4, 2, 1, 3]",2,1,134,86,220,4,5,9,"[10, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 374, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
402,2017-05-03 21:54:12.877433+00:00,"[4, 1, 2, 3]",2,2,326,42,368,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 391, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
409,2017-05-04 05:24:43.611541+00:00,"[4, 2, 1, 3]",2,1,118,67,185,3,6,9,"[10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 402, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
415,2017-05-04 07:00:22.979553+00:00,"[4, 3, 1, 2]",2,3,101,62,163,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 406, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
422,2017-05-04 07:23:24.403223+00:00,"[4, 1, 2, 3]",2,2,87,34,121,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 408, experienced: True, age: 37","id: 2, title: Building geometry and metadata",37,2
439,2017-05-04 09:54:22.384767+00:00,"[4, 2, 1, 3]",2,1,127,73,200,5,4,9,"[9, 10, 11, 12, 14]","[9, 11, 13, 14]","id: 419, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
461,2017-05-04 12:00:26.700462+00:00,"[4, 1, 2, 3]",2,2,73,75,148,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 427, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
465,2017-05-04 12:08:28.816603+00:00,"[4, 1, 3, 2]",2,3,79,80,159,6,2,8,"[9, 10, 11, 12, 13, 14]","[9, 12]","id: 428, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
477,2017-05-04 13:47:26.355367+00:00,"[4, 3, 2, 1]",2,2,87,36,123,4,6,10,"[9, 10, 11, 12]","[9, 10, 11, 12, 13, 14]","id: 436, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
482,2017-05-04 15:30:25.986971+00:00,"[4, 1, 2, 3]",2,2,97,64,161,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 441, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
489,2017-05-04 16:10:29.218311+00:00,"[4, 2, 1, 3]",2,1,118,73,191,5,4,9,"[9, 10, 11, 12, 14]","[10, 11, 12, 14]","id: 443, experienced: True, age: 56","id: 2, title: Building geometry and metadata",56,2
496,2017-05-04 20:19:38.880673+00:00,"[4, 1, 2, 3]",2,2,63,243,306,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 447, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
499,2017-05-04 21:48:11.519363+00:00,"[4, 2, 3, 1]",2,1,76,117,193,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 448, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
504,2017-05-05 04:38:00.083884+00:00,"[4, 1, 2, 3]",2,2,102,83,185,6,3,9,"[15, 16, 17, 18, 19, 20]","[15, 16, 20]","id: 450, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
510,2017-05-05 06:35:21.589073+00:00,"[4, 2, 3, 1]",2,1,105,115,220,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 451, experienced: True, age: 43","id: 2, title: Building geometry and metadata",43,2
511,2017-05-05 06:35:38.727826+00:00,"[4, 3, 1, 2]",2,3,47,59,106,5,3,8,"[10, 11, 12, 13, 14]","[9, 12, 13]","id: 452, experienced: True, age: 38","id: 2, title: Building geometry and metadata",38,2
516,2017-05-05 06:46:14.099573+00:00,"[4, 3, 2, 1]",2,2,71,58,129,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 4, 6]","id: 454, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
520,2017-05-05 07:17:52.525704+00:00,"[4, 3, 2, 1]",2,2,272,69,341,5,4,9,"[15, 16, 17, 19, 20]","[15, 18, 19, 20]","id: 453, experienced: True, age: 51","id: 2, title: Building geometry and metadata",51,2
528,2017-05-05 07:39:39.615576+00:00,"[4, 3, 1, 2]",2,3,39,90,129,2,3,5,"[2, 3]","[1, 4, 6]","id: 459, experienced: True, age: 51","id: 2, title: Building geometry and metadata",51,2
531,2017-05-05 07:43:29.337658+00:00,"[4, 1, 2, 3]",2,2,97,79,176,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 456, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
533,2017-05-05 07:45:07.089153+00:00,"[4, 3, 2, 1]",2,2,104,95,199,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 460, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
537,2017-05-05 07:50:37.996845+00:00,"[4, 1, 3, 2]",2,3,125,49,174,5,3,8,"[1, 3, 4, 5, 6]","[1, 3, 4]","id: 462, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
543,2017-05-05 08:12:13.601514+00:00,"[4, 3, 1, 2]",2,3,70,56,126,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 465, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
549,2017-05-05 08:36:31.371485+00:00,"[4, 3, 2, 1]",2,2,180,236,416,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 18, 19, 20]","id: 466, experienced: True, age: 52","id: 2, title: Building geometry and metadata",52,2
555,2017-05-05 10:00:29.451699+00:00,"[4, 3, 1, 2]",2,3,55,24,79,6,4,10,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13]","id: 471, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
560,2017-05-05 10:14:54.190623+00:00,"[4, 1, 2, 3]",2,2,56,33,89,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 473, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
561,2017-05-05 10:15:35.287387+00:00,"[4, 3, 2, 1]",2,2,83,148,231,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 472, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
563,2017-05-05 10:17:17.719209+00:00,"[4, 1, 2, 3]",2,2,23,29,52,3,5,8,"[10, 11, 12]","[9, 11, 12, 13, 14]","id: 455, experienced: True, age: 41","id: 2, title: Building geometry and metadata",41,2
570,2017-05-05 10:30:58.355734+00:00,"[4, 1, 3, 2]",2,3,83,43,126,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 474, experienced: True, age: 45","id: 2, title: Building geometry and metadata",45,2
585,2017-05-05 10:50:58.739084+00:00,"[4, 2, 3, 1]",2,1,126,60,186,5,3,8,"[1, 2, 3, 5, 6]","[1, 4, 5]","id: 476, experienced: True, age: 46","id: 2, title: Building geometry and metadata",46,2
603,2017-05-05 11:01:54.218172+00:00,"[4, 3, 1, 2]",2,3,166,83,249,4,4,8,"[10, 11, 12, 14]","[9, 10, 12, 13]","id: 478, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
619,2017-05-05 12:17:49.539578+00:00,"[4, 1, 3, 2]",2,3,64,41,105,2,4,6,"[12, 14]","[9, 11, 13, 14]","id: 507, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
661,2017-05-05 18:11:50.799770+00:00,"[4, 1, 3, 2]",2,3,163,101,264,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 3, 4]","id: 534, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
669,2017-05-05 19:57:37.951020+00:00,"[4, 3, 1, 2]",2,3,53,23,76,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 537, experienced: True, age: 33","id: 2, title: Building geometry and metadata",33,2
672,2017-05-05 20:13:39.974457+00:00,"[4, 3, 2, 1]",2,2,44,45,89,2,4,6,"[10, 11]","[9, 10, 13, 14]","id: 538, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
683,2017-05-06 10:06:14.755922+00:00,"[4, 1, 2, 3]",2,2,81,57,138,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 547, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
686,2017-05-06 10:17:16.122737+00:00,"[4, 2, 1, 3]",2,1,85,52,137,4,6,10,"[15, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 548, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
690,2017-05-06 11:04:22.875587+00:00,"[4, 2, 1, 3]",2,1,73,74,147,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 549, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
706,2017-05-06 19:06:30.586769+00:00,"[4, 2, 1, 3]",2,1,138,98,236,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 554, experienced: True, age: 35","id: 2, title: Building geometry and metadata",35,2
709,2017-05-07 07:55:33.668305+00:00,"[4, 1, 2, 3]",2,2,333,159,492,6,2,8,"[9, 10, 11, 12, 13, 14]","[9, 13]","id: 556, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
717,2017-05-07 14:19:42.122558+00:00,"[4, 3, 2, 1]",2,2,126,109,235,4,6,10,"[15, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 560, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
726,2017-05-07 15:22:16.190309+00:00,"[4, 1, 3, 2]",2,3,98,58,156,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 562, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
728,2017-05-07 18:09:28.100199+00:00,"[4, 2, 3, 1]",2,1,147,119,266,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 563, experienced: True, age: 46","id: 2, title: Building geometry and metadata",46,2
746,2017-05-08 06:28:10.347872+00:00,"[4, 1, 2, 3]",2,2,62,55,117,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 570, experienced: True, age: 35","id: 2, title: Building geometry and metadata",35,2
751,2017-05-08 06:44:42.778540+00:00,"[4, 2, 3, 1]",2,1,90,43,133,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 573, experienced: True, age: 30","id: 2, title: Building geometry and metadata",30,2
776,2017-05-08 10:30:27.489030+00:00,"[4, 3, 2, 1]",2,2,92,54,146,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 589, experienced: True, age: 52","id: 2, title: Building geometry and metadata",52,2
791,2017-05-08 14:15:09.918510+00:00,"[4, 2, 3, 1]",2,1,82,58,140,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 592, experienced: True, age: 25","id: 2, title: Building geometry and metadata",25,2
799,2017-05-08 19:51:01.674382+00:00,"[4, 2, 1, 3]",2,1,92,125,217,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 20]","id: 594, experienced: True, age: 50","id: 2, title: Building geometry and metadata",50,2
805,2017-05-08 22:09:31.573486+00:00,"[4, 1, 3, 2]",2,3,46,28,74,4,6,10,"[1, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 596, experienced: True, age: 33","id: 2, title: Building geometry and metadata",33,2
807,2017-05-09 08:08:54.940680+00:00,"[4, 2, 1, 3]",2,1,208,143,351,5,4,9,"[15, 16, 17, 18, 19]","[15, 16, 18, 20]","id: 597, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
809,2017-05-09 08:18:29.450277+00:00,"[4, 2, 3, 1]",2,1,67,89,156,4,4,8,"[15, 16, 17, 19]","[15, 16, 17, 19]","id: 598, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
