id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
172,2017-05-02 09:54:06.387525+00:00,"[4, 3, 2, 1]",3,1,120,105,225,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 219, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
435,2017-05-04 09:23:13.544027+00:00,"[4, 2, 1, 3]",3,3,169,59,228,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 415, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
331,2017-05-03 17:13:36.752400+00:00,"[4, 1, 2, 3]",3,3,167,61,228,4,4,8,"[15, 16, 17, 19]","[17, 18, 19, 20]","id: 313, experienced: False, age: -25","id: 3, title: Building geometry and metadata",-25,3
655,2017-05-05 16:26:17.836400+00:00,"[4, 3, 1, 2]",3,1,105,124,229,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 532, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
602,2017-05-05 11:01:05.868212+00:00,"[4, 3, 1, 2]",3,1,158,107,265,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 491, experienced: False, age: 26","id: 3, title: Building geometry and metadata",26,3
229,2017-05-03 09:02:49.019616+00:00,"[4, 3, 2, 1]",3,1,241,81,322,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 244, experienced: False, age: 27","id: 3, title: Building geometry and metadata",27,3
230,2017-05-03 09:06:22.164257+00:00,"[4, 3, 1, 2]",3,1,253,97,350,5,5,10,"[15, 16, 17, 19, 20]","[15, 17, 18, 19, 20]","id: 243, experienced: False, age: 54","id: 3, title: Building geometry and metadata",54,3
694,2017-05-06 13:27:55.017042+00:00,"[4, 3, 1, 2]",3,1,156,209,365,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 551, experienced: False, age: 20","id: 3, title: Building geometry and metadata",20,3
623,2017-05-05 12:36:43.327825+00:00,"[4, 2, 1, 3]",3,3,113,331,444,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 508, experienced: False, age: 58","id: 3, title: Building geometry and metadata",58,3
760,2017-05-08 08:48:55.928973+00:00,"[4, 1, 3, 2]",3,2,199,330,529,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 6]","id: 578, experienced: False, age: 19","id: 3, title: Building geometry and metadata",19,3
