id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
758,2017-05-08 08:45:06.175651+00:00,"[4, 3, 1, 2]",1,2,73,64,137,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 579, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
760,2017-05-08 08:48:55.928973+00:00,"[4, 1, 3, 2]",3,2,199,330,529,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 6]","id: 578, experienced: False, age: 19","id: 3, title: Building geometry and metadata",19,3
761,2017-05-08 08:57:42.705578+00:00,"[4, 1, 3, 2]",2,3,404,51,455,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 16, 18, 19]","id: 578, experienced: False, age: 19","id: 2, title: Building geometry and metadata",19,2
769,2017-05-08 10:18:52.063633+00:00,"[4, 2, 1, 3]",3,3,73,32,105,5,5,10,"[2, 3, 4, 5, 6]","[1, 2, 3, 5, 6]","id: 586, experienced: False, age: 20","id: 3, title: Building geometry and metadata",20,3
781,2017-05-08 11:11:51.289874+00:00,"[4, 1, 2, 3]",3,3,101,51,152,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 590, experienced: False, age: 31","id: 3, title: Building geometry and metadata",31,3
787,2017-05-08 13:01:11.514579+00:00,"[4, 2, 1, 3]",2,1,104,188,292,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19]","id: 591, experienced: False, age: 40","id: 2, title: Building geometry and metadata",40,2
789,2017-05-08 13:07:42.464134+00:00,"[4, 2, 1, 3]",3,3,116,68,184,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 591, experienced: False, age: 40","id: 3, title: Building geometry and metadata",40,3
800,2017-05-08 19:54:19.149492+00:00,"[4, 2, 1, 3]",1,2,87,71,158,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 594, experienced: True, age: 50","id: 1, title: Building geometry and metadata",50,1
805,2017-05-08 22:09:31.573486+00:00,"[4, 1, 3, 2]",2,3,46,28,74,4,6,10,"[1, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 596, experienced: True, age: 33","id: 2, title: Building geometry and metadata",33,2
810,2017-05-09 08:20:27.027452+00:00,"[4, 2, 1, 3]",1,2,105,544,649,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 597, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
812,2017-05-09 08:23:50.446389+00:00,"[4, 2, 1, 3]",3,3,105,81,186,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 6]","id: 597, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
224,2017-05-03 08:03:22.428498+00:00,"[4, 3, 2, 1]",1,3,71,87,158,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 238, experienced: True, age: 32","id: 1, title: Building geometry and metadata",32,1
644,2017-05-05 13:57:08.416532+00:00,"[4, 3, 1, 2]",3,1,88,65,153,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 521, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
536,2017-05-05 07:48:57.731096+00:00,"[4, 3, 2, 1]",1,3,93,95,188,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 460, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
748,2017-05-08 06:30:03.292603+00:00,"[4, 2, 1, 3]",1,2,91,60,151,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 572, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
163,2017-05-02 09:39:35.584243+00:00,"[4, 2, 3, 1]",2,1,116,268,384,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 210, experienced: False, age: 23","id: 2, title: Building geometry and metadata",23,2
308,2017-05-03 15:10:41.786423+00:00,"[4, 2, 3, 1]",3,2,114,76,190,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 14]","id: 295, experienced: False, age: 50","id: 3, title: Building geometry and metadata",50,3
752,2017-05-08 06:47:23.243297+00:00,"[4, 2, 3, 1]",3,2,90,36,126,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 573, experienced: True, age: 30","id: 3, title: Building geometry and metadata",30,3
753,2017-05-08 06:49:46.664268+00:00,"[4, 2, 3, 1]",1,3,71,32,103,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 573, experienced: True, age: 30","id: 1, title: Building geometry and metadata",30,1
295,2017-05-03 14:00:08.935767+00:00,"[4, 3, 1, 2]",1,2,94,30,124,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 284, experienced: True, age: 45","id: 1, title: Building geometry and metadata",45,1
756,2017-05-08 08:39:42.082316+00:00,"[4, 1, 3, 2]",1,1,204,154,358,5,6,11,"[9, 10, 11, 12, 13]","[9, 10, 11, 12, 13, 14]","id: 578, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
168,2017-05-02 09:46:20.744829+00:00,"[4, 1, 3, 2]",1,1,84,68,152,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 215, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
759,2017-05-08 08:47:02.641157+00:00,"[4, 3, 1, 2]",2,3,60,38,98,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 579, experienced: False, age: 19","id: 2, title: Building geometry and metadata",19,2
196,2017-05-02 11:50:02.201744+00:00,"[4, 1, 2, 3]",1,1,85,94,179,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 209, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
178,2017-05-02 10:01:06.055626+00:00,"[4, 1, 2, 3]",3,3,46,38,84,5,6,11,"[1, 2, 3, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 220, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
284,2017-05-03 12:58:13.210886+00:00,"[4, 1, 3, 2]",3,2,59,44,103,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 275, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
283,2017-05-03 12:56:11.525835+00:00,"[4, 1, 3, 2]",1,1,76,66,142,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 275, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
278,2017-05-03 12:37:45.100272+00:00,"[4, 3, 2, 1]",1,3,59,28,87,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 273, experienced: True, age: 31","id: 1, title: Building geometry and metadata",31,1
266,2017-05-03 11:33:54.989499+00:00,"[4, 3, 1, 2]",3,1,132,50,182,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 265, experienced: True, age: 49","id: 3, title: Building geometry and metadata",49,3
259,2017-05-03 11:22:27.876523+00:00,"[4, 1, 2, 3]",1,1,152,150,302,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 263, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
255,2017-05-03 10:45:19.022732+00:00,"[4, 1, 3, 2]",2,3,153,60,213,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 252, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
192,2017-05-02 11:19:54.909790+00:00,"[4, 1, 2, 3]",1,1,45,47,92,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 226, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
252,2017-05-03 10:41:22.223436+00:00,"[4, 1, 3, 2]",3,2,242,129,371,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 252, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
251,2017-05-03 10:38:41.578303+00:00,"[4, 3, 1, 2]",1,2,74,65,139,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 249, experienced: True, age: 23","id: 1, title: Building geometry and metadata",23,1
250,2017-05-03 10:34:28.639191+00:00,"[4, 1, 3, 2]",1,1,286,90,376,5,6,11,"[9, 10, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 252, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
773,2017-05-08 10:26:39.747010+00:00,"[4, 3, 1, 2]",1,2,98,48,146,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 588, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
246,2017-05-03 10:18:33.379381+00:00,"[4, 3, 2, 1]",1,3,68,38,106,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 250, experienced: True, age: 23","id: 1, title: Building geometry and metadata",23,1
776,2017-05-08 10:30:27.489030+00:00,"[4, 3, 2, 1]",2,2,92,54,146,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 589, experienced: True, age: 52","id: 2, title: Building geometry and metadata",52,2
777,2017-05-08 10:33:16.535606+00:00,"[4, 3, 2, 1]",1,3,90,40,130,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 589, experienced: True, age: 52","id: 1, title: Building geometry and metadata",52,1
242,2017-05-03 09:58:44.995943+00:00,"[4, 2, 3, 1]",1,3,80,26,106,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 248, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
186,2017-05-02 10:47:38.432350+00:00,"[4, 3, 2, 1]",3,1,90,46,136,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 225, experienced: True, age: 25","id: 3, title: Building geometry and metadata",25,3
608,2017-05-05 11:07:04.637452+00:00,"[4, 3, 1, 2]",2,3,69,53,122,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 491, experienced: False, age: 26","id: 2, title: Building geometry and metadata",26,2
605,2017-05-05 11:04:18.252776+00:00,"[4, 1, 2, 3]",2,2,141,54,195,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 493, experienced: False, age: 53","id: 2, title: Building geometry and metadata",53,2
602,2017-05-05 11:01:05.868212+00:00,"[4, 3, 1, 2]",3,1,158,107,265,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 491, experienced: False, age: 26","id: 3, title: Building geometry and metadata",26,3
600,2017-05-05 11:00:18.399701+00:00,"[4, 2, 3, 1]",2,1,117,73,190,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 490, experienced: False, age: 50","id: 2, title: Building geometry and metadata",50,2
597,2017-05-05 10:57:17.179594+00:00,"[4, 3, 1, 2]",1,2,170,125,295,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 478, experienced: True, age: 54","id: 1, title: Building geometry and metadata",54,1
590,2017-05-05 10:54:06.837859+00:00,"[4, 2, 1, 3]",1,2,131,36,167,6,5,11,"[9, 10, 11, 12, 13, 14]","[10, 11, 12, 13, 14]","id: 484, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
587,2017-05-05 10:51:43.839381+00:00,"[4, 1, 3, 2]",3,2,158,39,197,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 482, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
621,2017-05-05 12:25:31.882554+00:00,"[4, 2, 1, 3]",2,1,140,247,387,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 508, experienced: False, age: 58","id: 2, title: Building geometry and metadata",58,2
622,2017-05-05 12:29:02.971003+00:00,"[4, 2, 1, 3]",1,2,111,58,169,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 508, experienced: False, age: 58","id: 1, title: Building geometry and metadata",58,1
582,2017-05-05 10:47:59.151082+00:00,"[4, 1, 3, 2]",1,1,102,86,188,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 482, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
571,2017-05-05 10:31:23.738558+00:00,"[4, 3, 2, 1]",3,1,27,11,38,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 477, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
627,2017-05-05 12:55:37.137227+00:00,"[4, 2, 1, 3]",3,3,29,30,59,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 513, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
561,2017-05-05 10:15:35.287387+00:00,"[4, 3, 2, 1]",2,2,83,148,231,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 472, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
629,2017-05-05 13:04:10.362257+00:00,"[4, 3, 1, 2]",3,1,128,71,199,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 515, experienced: False, age: 20","id: 3, title: Building geometry and metadata",20,3
560,2017-05-05 10:14:54.190623+00:00,"[4, 1, 2, 3]",2,2,56,33,89,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 473, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
234,2017-05-03 09:16:13.243865+00:00,"[4, 3, 1, 2]",2,3,223,49,272,5,6,11,"[1, 2, 3, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 243, experienced: False, age: 54","id: 2, title: Building geometry and metadata",54,2
559,2017-05-05 10:13:04.600167+00:00,"[4, 1, 2, 3]",1,1,82,58,140,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 473, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
550,2017-05-05 08:42:18.208324+00:00,"[4, 3, 2, 1]",1,3,177,105,282,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5, 6]","id: 466, experienced: True, age: 52","id: 1, title: Building geometry and metadata",52,1
635,2017-05-05 13:18:58.198327+00:00,"[4, 3, 2, 1]",1,3,39,38,77,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13]","id: 516, experienced: False, age: 45","id: 1, title: Building geometry and metadata",45,1
783,2017-05-08 11:48:56.924159+00:00,"[4, 1, 3, 2]",1,1,70,40,110,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 575, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
545,2017-05-05 08:15:32.761023+00:00,"[4, 1, 3, 2]",1,1,162,59,221,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 468, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
639,2017-05-05 13:38:21.116628+00:00,"[4, 2, 1, 3]",3,3,64,46,110,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 489, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
640,2017-05-05 13:41:42.692330+00:00,"[4, 3, 1, 2]",3,1,79,96,175,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 519, experienced: False, age: 23","id: 3, title: Building geometry and metadata",23,3
534,2017-05-05 07:46:56.973745+00:00,"[4, 1, 2, 3]",3,3,108,78,186,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 456, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
648,2017-05-05 14:06:43.866089+00:00,"[4, 3, 1, 2]",2,3,67,25,92,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 521, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
649,2017-05-05 14:07:28.994090+00:00,"[4, 1, 2, 3]",1,1,157,71,228,5,6,11,"[9, 10, 11, 12, 13]","[9, 10, 11, 12, 13, 14]","id: 523, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
533,2017-05-05 07:45:07.089153+00:00,"[4, 3, 2, 1]",2,2,104,95,199,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 460, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
651,2017-05-05 15:24:34.479592+00:00,"[4, 2, 1, 3]",2,1,108,110,218,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 531, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
652,2017-05-05 15:27:37.437047+00:00,"[4, 2, 1, 3]",1,2,90,57,147,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 531, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
653,2017-05-05 15:29:44.034944+00:00,"[4, 2, 1, 3]",3,3,70,46,116,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 531, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
531,2017-05-05 07:43:29.337658+00:00,"[4, 1, 2, 3]",2,2,97,79,176,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 456, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
657,2017-05-05 16:34:34.298847+00:00,"[4, 3, 1, 2]",2,3,135,55,190,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 532, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
521,2017-05-05 07:21:12.513563+00:00,"[4, 3, 2, 1]",1,3,105,57,162,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 453, experienced: True, age: 51","id: 1, title: Building geometry and metadata",51,1
514,2017-05-05 06:42:17.976154+00:00,"[4, 2, 3, 1]",1,3,87,98,185,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 451, experienced: True, age: 43","id: 1, title: Building geometry and metadata",43,1
223,2017-05-03 08:01:45.365277+00:00,"[4, 2, 3, 1]",2,1,184,112,296,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 236, experienced: True, age: 25","id: 2, title: Building geometry and metadata",25,2
500,2017-05-04 21:50:33.195212+00:00,"[4, 2, 3, 1]",3,2,75,52,127,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13]","id: 448, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
222,2017-05-03 08:00:11.720747+00:00,"[4, 3, 2, 1]",2,2,75,78,153,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 11, 12, 13, 14]","id: 238, experienced: True, age: 32","id: 2, title: Building geometry and metadata",32,2
496,2017-05-04 20:19:38.880673+00:00,"[4, 1, 2, 3]",2,2,63,243,306,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 447, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
665,2017-05-05 19:23:07.092753+00:00,"[4, 2, 3, 1]",1,3,73,25,98,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 536, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
667,2017-05-05 19:52:15.433360+00:00,"[4, 3, 1, 2]",3,1,226,61,287,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 537, experienced: True, age: 33","id: 3, title: Building geometry and metadata",33,3
668,2017-05-05 19:56:04.497199+00:00,"[4, 3, 1, 2]",1,2,139,47,186,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 537, experienced: True, age: 33","id: 1, title: Building geometry and metadata",33,1
493,2017-05-04 19:17:01.570303+00:00,"[4, 3, 2, 1]",3,1,164,125,289,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 446, experienced: True, age: 47","id: 3, title: Building geometry and metadata",47,3
671,2017-05-05 20:11:54.853773+00:00,"[4, 3, 2, 1]",3,1,106,60,166,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 538, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
487,2017-05-04 15:58:46.423877+00:00,"[4, 1, 3, 2]",2,3,67,44,111,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 442, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
486,2017-05-04 15:56:32.674876+00:00,"[4, 1, 3, 2]",3,2,95,87,182,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 442, experienced: False, age: 24","id: 3, title: Building geometry and metadata",24,3
675,2017-05-06 06:55:24.450464+00:00,"[4, 3, 2, 1]",3,1,81,43,124,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 542, experienced: False, age: 22","id: 3, title: Building geometry and metadata",22,3
482,2017-05-04 15:30:25.986971+00:00,"[4, 1, 2, 3]",2,2,97,64,161,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 441, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
678,2017-05-06 08:11:22.799684+00:00,"[4, 1, 2, 3]",1,1,74,53,127,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 543, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
481,2017-05-04 15:27:24.165405+00:00,"[4, 1, 2, 3]",1,1,110,93,203,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 441, experienced: True, age: 22","id: 1, title: Building geometry and metadata",22,1
478,2017-05-04 13:50:49.964575+00:00,"[4, 3, 2, 1]",1,3,130,34,164,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 436, experienced: True, age: 22","id: 1, title: Building geometry and metadata",22,1
470,2017-05-04 12:55:14.913096+00:00,"[4, 2, 1, 3]",1,2,103,51,154,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 430, experienced: False, age: 20","id: 1, title: Building geometry and metadata",20,1
682,2017-05-06 10:03:39.800808+00:00,"[4, 1, 2, 3]",1,1,78,53,131,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 547, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
788,2017-05-08 13:04:25.733854+00:00,"[4, 2, 1, 3]",1,2,80,69,149,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 591, experienced: False, age: 40","id: 1, title: Building geometry and metadata",40,1
469,2017-05-04 12:53:39.409435+00:00,"[4, 2, 3, 1]",2,1,96,107,203,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 431, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
212,2017-05-03 07:42:37.687071+00:00,"[4, 2, 1, 3]",2,1,94,117,211,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 11, 12, 13, 14]","id: 234, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
688,2017-05-06 10:20:34.056265+00:00,"[4, 2, 1, 3]",3,3,54,24,78,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 548, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
690,2017-05-06 11:04:22.875587+00:00,"[4, 2, 1, 3]",2,1,73,74,147,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 549, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
791,2017-05-08 14:15:09.918510+00:00,"[4, 2, 3, 1]",2,1,82,58,140,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 592, experienced: True, age: 25","id: 2, title: Building geometry and metadata",25,2
449,2017-05-04 11:26:28.427262+00:00,"[4, 1, 3, 2]",1,1,111,36,147,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 418, experienced: False, age: 32","id: 1, title: Building geometry and metadata",32,1
437,2017-05-04 09:28:19.780880+00:00,"[4, 1, 2, 3]",1,1,118,103,221,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 417, experienced: True, age: 30","id: 1, title: Building geometry and metadata",30,1
700,2017-05-06 15:49:19.972596+00:00,"[4, 1, 3, 2]",2,3,131,37,168,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 553, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
435,2017-05-04 09:23:13.544027+00:00,"[4, 2, 1, 3]",3,3,169,59,228,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 415, experienced: False, age: 21","id: 3, title: Building geometry and metadata",21,3
427,2017-05-04 07:50:04.952192+00:00,"[4, 1, 3, 2]",2,3,46,42,88,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 409, experienced: False, age: 34","id: 2, title: Building geometry and metadata",34,2
425,2017-05-04 07:45:48.595265+00:00,"[4, 1, 3, 2]",1,1,96,111,207,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 409, experienced: False, age: 34","id: 1, title: Building geometry and metadata",34,1
704,2017-05-06 17:00:37.372751+00:00,"[4, 1, 2, 3]",3,3,85,37,122,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 552, experienced: False, age: 25","id: 3, title: Building geometry and metadata",25,3
423,2017-05-04 07:26:01.251471+00:00,"[4, 1, 2, 3]",3,3,106,38,144,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 408, experienced: True, age: 37","id: 3, title: Building geometry and metadata",37,3
420,2017-05-04 07:21:05.099894+00:00,"[4, 1, 2, 3]",1,1,80,54,134,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 408, experienced: True, age: 37","id: 1, title: Building geometry and metadata",37,1
415,2017-05-04 07:00:22.979553+00:00,"[4, 3, 1, 2]",2,3,101,62,163,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 406, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
410,2017-05-04 05:27:48.933633+00:00,"[4, 2, 1, 3]",1,2,88,45,133,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 402, experienced: True, age: 39","id: 1, title: Building geometry and metadata",39,1
712,2017-05-07 11:38:40.111600+00:00,"[4, 2, 3, 1]",2,1,72,100,172,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 559, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
