id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
312,2017-05-03 15:13:34.562605+00:00,"[4, 2, 3, 1]",1,3,100,37,137,5,4,9,"[2, 3, 4, 5, 6]","[1, 2, 3, 4]","id: 295, experienced: False, age: 50","id: 1, title: Building geometry and metadata",50,1
758,2017-05-08 08:45:06.175651+00:00,"[4, 3, 1, 2]",1,2,73,64,137,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 579, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
637,2017-05-05 13:36:12.091835+00:00,"[4, 2, 1, 3]",1,2,98,39,137,4,5,9,"[10, 11, 12, 14]","[10, 11, 12, 13, 14]","id: 489, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
698,2017-05-06 15:42:57.012159+00:00,"[4, 1, 3, 2]",1,1,64,76,140,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 553, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
200,2017-05-02 13:45:14.736471+00:00,"[4, 1, 3, 2]",1,1,69,73,142,5,4,9,"[15, 16, 17, 19, 20]","[17, 18, 19, 20]","id: 227, experienced: False, age: 30","id: 1, title: Building geometry and metadata",30,1
773,2017-05-08 10:26:39.747010+00:00,"[4, 3, 1, 2]",1,2,98,48,146,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 588, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
449,2017-05-04 11:26:28.427262+00:00,"[4, 1, 3, 2]",1,1,111,36,147,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 418, experienced: False, age: 32","id: 1, title: Building geometry and metadata",32,1
652,2017-05-05 15:27:37.437047+00:00,"[4, 2, 1, 3]",1,2,90,57,147,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 531, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
320,2017-05-03 15:48:02.736642+00:00,"[4, 3, 2, 1]",1,3,105,43,148,6,4,10,"[1, 2, 3, 4, 5, 6]","[2, 3, 5, 6]","id: 303, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
788,2017-05-08 13:04:25.733854+00:00,"[4, 2, 1, 3]",1,2,80,69,149,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 591, experienced: False, age: 40","id: 1, title: Building geometry and metadata",40,1
748,2017-05-08 06:30:03.292603+00:00,"[4, 2, 1, 3]",1,2,91,60,151,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 572, experienced: False, age: 22","id: 1, title: Building geometry and metadata",22,1
168,2017-05-02 09:46:20.744829+00:00,"[4, 1, 3, 2]",1,1,84,68,152,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 215, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
630,2017-05-05 13:07:24.566048+00:00,"[4, 3, 1, 2]",1,2,120,33,153,4,5,9,"[9, 10, 11, 12]","[9, 10, 12, 13, 14]","id: 515, experienced: False, age: 20","id: 1, title: Building geometry and metadata",20,1
470,2017-05-04 12:55:14.913096+00:00,"[4, 2, 1, 3]",1,2,103,51,154,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 430, experienced: False, age: 20","id: 1, title: Building geometry and metadata",20,1
473,2017-05-04 12:59:38.405005+00:00,"[4, 2, 3, 1]",1,3,75,80,155,4,5,9,"[10, 11, 12, 14]","[9, 10, 11, 12, 14]","id: 431, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
434,2017-05-04 09:19:05.905403+00:00,"[4, 2, 1, 3]",1,2,90,66,156,4,4,8,"[15, 16, 17, 19]","[15, 18, 19, 20]","id: 415, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
763,2017-05-08 09:24:19.463293+00:00,"[4, 1, 2, 3]",1,1,78,81,159,4,4,8,"[10, 11, 12, 14]","[10, 11, 12, 13]","id: 584, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
607,2017-05-05 11:04:39.435014+00:00,"[4, 3, 1, 2]",1,2,88,75,163,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 491, experienced: False, age: 26","id: 1, title: Building geometry and metadata",26,1
820,2017-05-09 14:12:39.869707+00:00,"[4, 2, 1, 3]",1,2,78,85,163,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 602, experienced: False, age: 26","id: 1, title: Building geometry and metadata",26,1
190,2017-05-02 10:52:36.710595+00:00,"[4, 2, 3, 1]",1,3,84,80,164,4,5,9,"[15, 16, 17, 19]","[15, 16, 17, 18, 19]","id: 224, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
407,2017-05-03 22:24:04.188548+00:00,"[4, 2, 1, 3]",1,2,107,58,165,5,5,10,"[15, 17, 18, 19, 20]","[15, 16, 17, 18, 20]","id: 399, experienced: False, age: 52","id: 1, title: Building geometry and metadata",52,1
590,2017-05-05 10:54:06.837859+00:00,"[4, 2, 1, 3]",1,2,131,36,167,6,5,11,"[9, 10, 11, 12, 13, 14]","[10, 11, 12, 13, 14]","id: 484, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
622,2017-05-05 12:29:02.971003+00:00,"[4, 2, 1, 3]",1,2,111,58,169,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 508, experienced: False, age: 58","id: 1, title: Building geometry and metadata",58,1
827,2017-05-10 07:47:27.249186+00:00,"[4, 1, 2, 3]",1,1,106,64,170,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 604, experienced: False, age: 44","id: 1, title: Building geometry and metadata",44,1
656,2017-05-05 16:30:18.898904+00:00,"[4, 3, 1, 2]",1,2,98,73,171,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 532, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
388,2017-05-03 21:06:44.821852+00:00,"[4, 1, 3, 2]",1,1,95,80,175,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 384, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
262,2017-05-03 11:29:25.866698+00:00,"[4, 2, 3, 1]",1,3,106,71,177,5,5,10,"[9, 10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 261, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
601,2017-05-05 11:00:43.929286+00:00,"[4, 1, 2, 3]",1,1,128,51,179,5,5,10,"[9, 10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 493, experienced: False, age: 53","id: 1, title: Building geometry and metadata",53,1
196,2017-05-02 11:50:02.201744+00:00,"[4, 1, 2, 3]",1,1,85,94,179,5,6,11,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 209, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
797,2017-05-08 16:49:13.160827+00:00,"[4, 3, 2, 1]",1,3,114,69,183,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 593, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
582,2017-05-05 10:47:59.151082+00:00,"[4, 1, 3, 2]",1,1,102,86,188,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 482, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
456,2017-05-04 11:41:28.649397+00:00,"[4, 2, 3, 1]",1,3,111,78,189,5,4,9,"[15, 16, 17, 18, 19]","[17, 18, 19, 20]","id: 425, experienced: False, age: 53","id: 1, title: Building geometry and metadata",53,1
485,2017-05-04 15:53:12.862272+00:00,"[4, 1, 3, 2]",1,1,105,96,201,6,6,12,"[15, 16, 17, 18, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 442, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
177,2017-05-02 10:00:45.991307+00:00,"[4, 3, 2, 1]",1,3,149,54,203,5,5,10,"[9, 10, 11, 12, 13]","[9, 10, 11, 12, 13]","id: 219, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
425,2017-05-04 07:45:48.595265+00:00,"[4, 1, 3, 2]",1,1,96,111,207,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 409, experienced: False, age: 34","id: 1, title: Building geometry and metadata",34,1
815,2017-05-09 13:48:46.827907+00:00,"[4, 1, 3, 2]",1,1,82,128,210,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 601, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
545,2017-05-05 08:15:32.761023+00:00,"[4, 1, 3, 2]",1,1,162,59,221,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 468, experienced: False, age: 21","id: 1, title: Building geometry and metadata",21,1
236,2017-05-03 09:20:06.171490+00:00,"[4, 3, 2, 1]",1,3,167,58,225,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 244, experienced: False, age: 27","id: 1, title: Building geometry and metadata",27,1
649,2017-05-05 14:07:28.994090+00:00,"[4, 1, 2, 3]",1,1,157,71,228,5,6,11,"[9, 10, 11, 12, 13]","[9, 10, 11, 12, 13, 14]","id: 523, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
702,2017-05-06 16:55:04.616483+00:00,"[4, 1, 2, 3]",1,1,139,101,240,4,4,8,"[15, 16, 17, 19]","[17, 18, 19, 20]","id: 552, experienced: False, age: 25","id: 1, title: Building geometry and metadata",25,1
641,2017-05-05 13:46:39.853775+00:00,"[4, 3, 1, 2]",1,2,104,137,241,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 19]","id: 519, experienced: False, age: 23","id: 1, title: Building geometry and metadata",23,1
231,2017-05-03 09:11:14.945916+00:00,"[4, 3, 1, 2]",1,2,167,81,248,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 243, experienced: False, age: 54","id: 1, title: Building geometry and metadata",54,1
695,2017-05-06 13:32:59.957113+00:00,"[4, 3, 1, 2]",1,2,116,137,253,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 551, experienced: False, age: 20","id: 1, title: Building geometry and metadata",20,1
329,2017-05-03 17:04:30.532611+00:00,"[4, 1, 2, 3]",1,1,113,159,272,5,4,9,"[9, 10, 11, 12, 14]","[10, 11, 12, 13]","id: 313, experienced: False, age: -25","id: 1, title: Building geometry and metadata",-25,1
259,2017-05-03 11:22:27.876523+00:00,"[4, 1, 2, 3]",1,1,152,150,302,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 263, experienced: False, age: 24","id: 1, title: Building geometry and metadata",24,1
756,2017-05-08 08:39:42.082316+00:00,"[4, 1, 3, 2]",1,1,204,154,358,5,6,11,"[9, 10, 11, 12, 13]","[9, 10, 11, 12, 13, 14]","id: 578, experienced: False, age: 19","id: 1, title: Building geometry and metadata",19,1
429,2017-05-04 09:04:07.439341+00:00,"[4, 1, 2, 3]",1,1,349,138,487,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 19]","id: 413, experienced: False, age: 52","id: 1, title: Building geometry and metadata",52,1
