id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
305,2017-05-03 15:07:12.986432+00:00,"[4, 2, 3, 1]",2,1,114,87,201,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 19]","id: 295, experienced: False, age: 50","id: 2, title: Building geometry and metadata",50,2
319,2017-05-03 15:44:53.847178+00:00,"[4, 3, 2, 1]",2,2,106,46,152,5,4,9,"[15, 16, 17, 19, 20]","[15, 16, 17, 19]","id: 303, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
330,2017-05-03 17:09:21.335853+00:00,"[4, 1, 2, 3]",2,2,171,79,250,5,4,9,"[2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 313, experienced: False, age: -25","id: 2, title: Building geometry and metadata",-25,2
337,2017-05-03 17:37:10.536813+00:00,"[4, 3, 2, 1]",2,2,53,45,98,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 337, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
378,2017-05-03 19:54:19.008080+00:00,"[4, 3, 1, 2]",2,3,101,27,128,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 366, experienced: False, age: 29","id: 2, title: Building geometry and metadata",29,2
395,2017-05-03 21:13:15.880896+00:00,"[4, 1, 3, 2]",2,3,112,47,159,2,5,7,"[10, 11]","[9, 10, 12, 13, 14]","id: 384, experienced: False, age: 25","id: 2, title: Building geometry and metadata",25,2
406,2017-05-03 22:20:25.795877+00:00,"[4, 2, 1, 3]",2,1,139,138,277,5,2,7,"[9, 10, 11, 12, 14]","[10, 12]","id: 399, experienced: False, age: 52","id: 2, title: Building geometry and metadata",52,2
419,2017-05-04 07:20:34.600055+00:00,"[4, 3, 2, 1]",2,2,68,62,130,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 407, experienced: False, age: 26","id: 2, title: Building geometry and metadata",26,2
427,2017-05-04 07:50:04.952192+00:00,"[4, 1, 3, 2]",2,3,46,42,88,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 409, experienced: False, age: 34","id: 2, title: Building geometry and metadata",34,2
430,2017-05-04 09:07:58.316356+00:00,"[4, 1, 2, 3]",2,2,100,101,201,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 413, experienced: False, age: 52","id: 2, title: Building geometry and metadata",52,2
433,2017-05-04 09:15:47.914144+00:00,"[4, 2, 1, 3]",2,1,131,135,266,3,6,9,"[10, 11, 12]","[9, 10, 11, 12, 13, 14]","id: 415, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
441,2017-05-04 10:09:24.411908+00:00,"[4, 2, 3, 1]",2,1,105,62,167,2,4,6,"[11, 12]","[9, 10, 12, 13]","id: 420, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
447,2017-05-04 10:15:38.621550+00:00,"[4, 3, 1, 2]",2,3,65,23,88,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 421, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
451,2017-05-04 11:30:02.544495+00:00,"[4, 1, 3, 2]",2,3,68,23,91,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 418, experienced: False, age: 32","id: 2, title: Building geometry and metadata",32,2
453,2017-05-04 11:34:19.725524+00:00,"[4, 2, 3, 1]",2,1,121,65,186,5,5,10,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 425, experienced: False, age: 53","id: 2, title: Building geometry and metadata",53,2
468,2017-05-04 12:51:48.168913+00:00,"[4, 2, 1, 3]",2,1,93,97,190,6,4,10,"[15, 16, 17, 18, 19, 20]","[16, 17, 18, 19]","id: 430, experienced: False, age: 20","id: 2, title: Building geometry and metadata",20,2
469,2017-05-04 12:53:39.409435+00:00,"[4, 2, 3, 1]",2,1,96,107,203,5,6,11,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 431, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
487,2017-05-04 15:58:46.423877+00:00,"[4, 1, 3, 2]",2,3,67,44,111,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 442, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
547,2017-05-05 08:22:53.795407+00:00,"[4, 1, 3, 2]",2,3,167,40,207,6,6,12,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 468, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
572,2017-05-05 10:32:29.805657+00:00,"[4, 3, 2, 1]",2,2,37,13,50,4,4,8,"[15, 16, 17, 19]","[15, 18, 19, 20]","id: 477, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
584,2017-05-05 10:50:43.167731+00:00,"[4, 2, 1, 3]",2,1,128,76,204,5,5,10,"[16, 17, 18, 19, 20]","[15, 16, 17, 18, 19]","id: 484, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
591,2017-05-05 10:54:53.493710+00:00,"[4, 1, 3, 2]",2,3,115,41,156,6,6,12,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 482, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
600,2017-05-05 11:00:18.399701+00:00,"[4, 2, 3, 1]",2,1,117,73,190,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 490, experienced: False, age: 50","id: 2, title: Building geometry and metadata",50,2
605,2017-05-05 11:04:18.252776+00:00,"[4, 1, 2, 3]",2,2,141,54,195,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 493, experienced: False, age: 53","id: 2, title: Building geometry and metadata",53,2
608,2017-05-05 11:07:04.637452+00:00,"[4, 3, 1, 2]",2,3,69,53,122,5,6,11,"[15, 16, 17, 19, 20]","[15, 16, 17, 18, 19, 20]","id: 491, experienced: False, age: 26","id: 2, title: Building geometry and metadata",26,2
614,2017-05-05 12:06:51.277707+00:00,"[4, 1, 2, 3]",2,2,101,54,155,5,4,9,"[2, 3, 4, 5, 6]","[1, 3, 4, 6]","id: 506, experienced: False, age: 27","id: 2, title: Building geometry and metadata",27,2
621,2017-05-05 12:25:31.882554+00:00,"[4, 2, 1, 3]",2,1,140,247,387,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 508, experienced: False, age: 58","id: 2, title: Building geometry and metadata",58,2
625,2017-05-05 12:52:28.643281+00:00,"[4, 2, 1, 3]",2,1,41,36,77,2,5,7,"[12, 13]","[9, 10, 12, 13, 14]","id: 513, experienced: False, age: 25","id: 2, title: Building geometry and metadata",25,2
631,2017-05-05 13:10:18.039687+00:00,"[4, 3, 1, 2]",2,3,101,32,133,5,5,10,"[15, 16, 17, 19, 20]","[15, 17, 18, 19, 20]","id: 515, experienced: False, age: 20","id: 2, title: Building geometry and metadata",20,2
634,2017-05-05 13:17:08.626462+00:00,"[4, 3, 2, 1]",2,2,50,40,90,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 20]","id: 516, experienced: False, age: 45","id: 2, title: Building geometry and metadata",45,2
636,2017-05-05 13:33:19.070508+00:00,"[4, 2, 1, 3]",2,1,117,32,149,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 489, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
642,2017-05-05 13:49:40.897635+00:00,"[4, 3, 1, 2]",2,3,80,43,123,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 519, experienced: False, age: 23","id: 2, title: Building geometry and metadata",23,2
648,2017-05-05 14:06:43.866089+00:00,"[4, 3, 1, 2]",2,3,67,25,92,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 521, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
651,2017-05-05 15:24:34.479592+00:00,"[4, 2, 1, 3]",2,1,108,110,218,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 531, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
657,2017-05-05 16:34:34.298847+00:00,"[4, 3, 1, 2]",2,3,135,55,190,5,6,11,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 532, experienced: False, age: 24","id: 2, title: Building geometry and metadata",24,2
663,2017-05-05 19:18:30.071322+00:00,"[4, 2, 3, 1]",2,1,56,67,123,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 536, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
679,2017-05-06 08:13:21.519342+00:00,"[4, 1, 2, 3]",2,2,63,36,99,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 19]","id: 543, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
696,2017-05-06 13:37:46.355279+00:00,"[4, 3, 1, 2]",2,3,88,163,251,5,5,10,"[15, 16, 17, 19, 20]","[15, 16, 17, 19, 20]","id: 551, experienced: False, age: 20","id: 2, title: Building geometry and metadata",20,2
700,2017-05-06 15:49:19.972596+00:00,"[4, 1, 3, 2]",2,3,131,37,168,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 553, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
703,2017-05-06 16:58:15.482117+00:00,"[4, 1, 2, 3]",2,2,105,58,163,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 552, experienced: False, age: 25","id: 2, title: Building geometry and metadata",25,2
712,2017-05-07 11:38:40.111600+00:00,"[4, 2, 3, 1]",2,1,72,100,172,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 559, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
721,2017-05-07 15:08:03.987431+00:00,"[4, 1, 2, 3]",2,2,52,20,72,5,5,10,"[1, 2, 3, 4, 6]","[1, 2, 3, 4, 5]","id: 561, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
735,2017-05-08 05:10:12.807494+00:00,"[4, 2, 1, 3]",2,1,82,69,151,3,5,8,"[2, 3, 5]","[1, 2, 3, 4, 5]","id: 566, experienced: False, age: 40","id: 2, title: Building geometry and metadata",40,2
740,2017-05-08 06:01:30.646521+00:00,"[4, 3, 2, 1]",2,2,91,51,142,5,4,9,"[1, 2, 3, 5, 6]","[1, 2, 4, 5]","id: 569, experienced: False, age: 47","id: 2, title: Building geometry and metadata",47,2
745,2017-05-08 06:26:47.273510+00:00,"[4, 2, 1, 3]",2,1,104,80,184,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 19]","id: 572, experienced: False, age: 22","id: 2, title: Building geometry and metadata",22,2
759,2017-05-08 08:47:02.641157+00:00,"[4, 3, 1, 2]",2,3,60,38,98,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 579, experienced: False, age: 19","id: 2, title: Building geometry and metadata",19,2
761,2017-05-08 08:57:42.705578+00:00,"[4, 1, 3, 2]",2,3,404,51,455,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 16, 18, 19]","id: 578, experienced: False, age: 19","id: 2, title: Building geometry and metadata",19,2
764,2017-05-08 09:25:40.685539+00:00,"[4, 1, 2, 3]",2,2,33,30,63,3,4,7,"[15, 17, 19]","[15, 16, 17, 19]","id: 584, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
767,2017-05-08 10:14:23.537741+00:00,"[4, 2, 1, 3]",2,1,90,95,185,4,5,9,"[15, 16, 17, 19]","[15, 16, 17, 18, 19]","id: 586, experienced: False, age: 20","id: 2, title: Building geometry and metadata",20,2
775,2017-05-08 10:29:29.107415+00:00,"[4, 3, 1, 2]",2,3,78,66,144,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 12, 13]","id: 588, experienced: False, age: 25","id: 2, title: Building geometry and metadata",25,2
780,2017-05-08 11:09:07.054057+00:00,"[4, 1, 2, 3]",2,2,69,46,115,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 590, experienced: False, age: 31","id: 2, title: Building geometry and metadata",31,2
785,2017-05-08 11:51:34.623564+00:00,"[4, 1, 3, 2]",2,3,13,13,26,1,5,6,[10],"[9, 10, 12, 13, 14]","id: 575, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
787,2017-05-08 13:01:11.514579+00:00,"[4, 2, 1, 3]",2,1,104,188,292,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19]","id: 591, experienced: False, age: 40","id: 2, title: Building geometry and metadata",40,2
796,2017-05-08 16:45:23.971241+00:00,"[4, 3, 2, 1]",2,2,63,45,108,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 593, experienced: False, age: 21","id: 2, title: Building geometry and metadata",21,2
